"12","5","2019-02-06 22:24:31","2019-02-06 22:59:59","2","1","1","12","-9","-9","***.***.***.***","8","1","1395",NULL,NULL,NULL,"31","773",NULL,NULL,NULL,"27","1322",NULL,NULL,NULL,"24","807",NULL,NULL,NULL,"19","785",NULL,NULL,NULL,"36","1731",NULL,NULL,NULL,"4","1284",NULL,NULL,NULL,"7","729",NULL,NULL,NULL,"******94ea75c7ed9",,"2019-02-06 22:24:31","2019-02-06 22:59:59"
"13","5","2019-02-06 23:10:42","2019-02-06 23:53:03","1","1","1","12","-9","-9","***.***.***.***","8","4","1296",NULL,NULL,NULL,"7","741",NULL,NULL,NULL,"36","1743",NULL,NULL,NULL,"2","744",NULL,NULL,NULL,"1","1383",NULL,NULL,NULL,"22","998",NULL,NULL,NULL,"27","1310",NULL,NULL,NULL,"31","761",NULL,NULL,NULL,"******0498b98b3ae","t2m4_rateは確信のない手動修正済み","2019-02-06 23:10:42","2019-02-06 23:53:03"
"14","5","2019-02-06 23:59:33","2019-02-07 01:21:56","1","1","1","12","-9","-9","***.***.***.***","8","1","1371",NULL,NULL,NULL,"38","788",NULL,NULL,NULL,"22","986",NULL,NULL,NULL,"5","780",NULL,NULL,NULL,"7","753",NULL,NULL,NULL,"34","1348",NULL,NULL,NULL,"27","1298",NULL,NULL,NULL,"31","749",NULL,NULL,NULL,"******08f642c75e2","t2m4_rateは確信のない手動修正済み","2019-02-06 23:59:33","2019-02-07 01:21:56"
"15","5","2019-02-07 23:25:01","2019-02-08 00:23:25","2","1","1","12","-9","-9","***.***.***.***","8","28","729",NULL,NULL,NULL,"2","756",NULL,NULL,NULL,"38","788",NULL,NULL,NULL,"42","1750",NULL,NULL,NULL,"22","998",NULL,NULL,NULL,"8","947",NULL,NULL,NULL,"1","1395",NULL,NULL,NULL,"5","780",NULL,NULL,NULL,"******bfa65d76635","t2m3_rateとt2m4_rateは確信のない手動修正済み","2019-02-07 23:25:01","2019-02-08 00:23:25"
"16","5","2019-02-08 01:34:37","2019-02-08 01:34:56","2","1","1","12","-9","-9","***.***.***.***","8","25","600",NULL,NULL,NULL,"3","1065",NULL,NULL,NULL,"42","1738",NULL,NULL,NULL,"22","1010",NULL,NULL,NULL,"1","1407",NULL,NULL,NULL,"16","1395",NULL,NULL,NULL,"38","776",NULL,NULL,NULL,"5","792",NULL,NULL,NULL,"******2bb08e070be","t2m4_rateは確信のない手動修正済み","2019-02-08 01:34:37","2019-02-08 01:34:56"
"17","5","2019-02-08 01:55:34","2019-02-08 02:53:36","2","1","1","12","-9","-9","***.***.***.***","8","4","1296",NULL,NULL,NULL,"1","1419",NULL,NULL,NULL,"23","767",NULL,NULL,NULL,"31","759",NULL,NULL,NULL,"3","1053",NULL,NULL,NULL,"42","1726",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"25","588",NULL,NULL,NULL,"******84729520753","t2m3_rateは確信のない手動修正済み","2019-02-08 01:55:34","2019-02-08 02:53:36"
"18","5","2019-02-08 22:16:44","2019-02-08 23:07:35","2","1","1","12","-9","-9","***.***.***.***","8","38","788",NULL,NULL,NULL,"1","1407",NULL,NULL,NULL,"2","744",NULL,NULL,NULL,"9","1233",NULL,NULL,NULL,"5","816",NULL,NULL,NULL,"16","1407",NULL,NULL,NULL,"24","795",NULL,NULL,NULL,"3","1065",NULL,NULL,NULL,"******972baabf80e",,"2019-02-08 22:16:44","2019-02-08 23:07:35"
"19","5","2019-02-08 23:26:56","2019-02-08 23:58:49","1","1","1","12","-9","-9","***.***.***.***","1","8","959",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"25","600",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"******77db04e4737",,"2019-02-08 23:26:56","2019-02-08 23:58:49"
"20","5","2019-02-08 23:37:12","2019-02-08 23:38:46","2","1","1","12","-9","-9","***.***.***.***","8","24","807",NULL,NULL,NULL,"34","1336",NULL,NULL,NULL,"5","828",NULL,NULL,NULL,"6","1936",NULL,NULL,NULL,"9","1221",NULL,NULL,NULL,"3","1077",NULL,NULL,NULL,"1","1395",NULL,NULL,NULL,"27","1286",NULL,NULL,NULL,"******07471738dfa",,"2019-02-08 23:37:12","2019-02-08 23:38:46"
"21","5","2019-02-09 00:29:54","2019-02-09 00:30:19","2","1","1","12","1","1","***.***.***.***","8","34","1324",NULL,NULL,NULL,"27","1298",NULL,NULL,NULL,"3","1089",NULL,NULL,NULL,"9","1233",NULL,NULL,NULL,"6","1924",NULL,NULL,NULL,"5","816",NULL,NULL,NULL,"1","1407",NULL,NULL,NULL,"24","795",NULL,NULL,NULL,"******eb6de1e2afb",,"2019-02-09 00:29:54","2019-02-09 00:30:19"
